unix,low,high,open,close,volume,date,vol_fiat
1602201600,0.3008,0.3328,0.3084,0.3289,14404737,2020-10-09,4737717.9993
1602115200,0.2883,0.315,0.3063,0.3084,16744461,2020-10-08,5163991.7724
1602028800,0.2768,0.3117,0.2861,0.3064,30178505,2020-10-07,9246693.932
1601942400,0.2816,0.3216,0.3183,0.2861,16116469,2020-10-06,4610921.780900001
1601856000,0.3079,0.3219,0.312,0.3184,8741468,2020-10-05,2783283.4112
1601769600,0.3062,0.3204,0.3151,0.312,10408270,2020-10-04,3247380.24
1601683200,0.3128,0.33,0.316,0.3153,11202592,2020-10-03,3532177.2576
1601596800,0.2918,0.3396,0.3342,0.3159,28300123,2020-10-02,8940008.855700001
1601510400,0.3248,0.3733,0.347,0.3349,25638661,2020-10-01,8586387.568899998
1601424000,0.3198,0.3557,0.3398,0.347,15912635,2020-09-30,5521684.345
1601337600,0.3188,0.3435,0.3258,0.3398,17245549,2020-09-29,5860037.5501999995
1601251200,0.3192,0.35,0.3214,0.3259,16500099,2020-09-28,5377382.2641
1601164800,0.3035,0.3273,0.3253,0.3206,11526664,2020-09-27,3695448.4784
1601078400,0.314,0.3425,0.3177,0.325,21588532,2020-09-26,7016272.9
1600992000,0.2884,0.3287,0.2941,0.3174,25238595,2020-09-25,8010730.053
1600905600,0.2634,0.3025,0.2689,0.2938,16531210,2020-09-24,4856869.498
1600819200,0.2632,0.3101,0.306,0.269,19036338,2020-09-23,5120774.922
1600732800,0.2764,0.3149,0.2873,0.3064,19013744,2020-09-22,5825811.1616
1600646400,0.2751,0.3306,0.3278,0.2869,32337981,2020-09-21,9277766.7489
1600560000,0.3112,0.3593,0.3423,0.3277,15347997,2020-09-20,5029538.6169
1600473600,0.3256,0.3459,0.337,0.3419,8116532,2020-09-19,2775042.2908
1600387200,0.3277,0.3639,0.3562,0.337,20468282,2020-09-18,6897811.034
1600300800,0.3441,0.3765,0.3596,0.3564,17088887,2020-09-17,6090479.3268
1600214400,0.3369,0.3634,0.354,0.3601,15730354,2020-09-16,5664500.4754
1600128000,0.3516,0.3882,0.382,0.354,18452935,2020-09-15,6532338.989999999
1600041600,0.3653,0.39,0.3773,0.3816,14406795,2020-09-14,5497632.972
1599955200,0.357,0.416,0.4092,0.3774,21276762,2020-09-13,8029849.978800001
1599868800,0.3976,0.4178,0.412,0.4085,17819466,2020-09-12,7279251.861
1599782400,0.3902,0.4152,0.4134,0.412,23539029,2020-09-11,9698079.947999999
1599696000,0.4009,0.4528,0.4131,0.4129,46251453,2020-09-10,19097224.9437
1599609600,0.3375,0.4408,0.3489,0.4126,49751343,2020-09-09,20527404.1218
1599523200,0.3366,0.3767,0.3736,0.3493,18632270,2020-09-08,6508251.911
1599436800,0.33,0.385,0.3756,0.373,22881473,2020-09-07,8534789.429
1599350400,0.3188,0.3886,0.3425,0.3757,28710123,2020-09-06,10786393.211099999
1599264000,0.3125,0.4,0.3793,0.342,28206624,2020-09-05,9646665.408
